event_id,province,purpose,lon,lat,10_precip_day_10,11_precip_day_11,12_precip_day_12,13_precip_day_13,1_precip_day_01,2_precip_day_02,3_precip_day_03,4_precip_day_04,5_precip_day_05,6_precip_day_06,7_precip_day_07,8_precip_day_08,9_precip_day_09,aspect,clay_content,elevation,flooded,slope
FL2021_10,Quang Binh,training,106.8598581904292,17.096871234655353,5.059999857097864,76.78999872878194,137.27999817579985,48.73999867960811,0.0,0.0,0.5399999804794788,0.0,0.0,18.10999958962202,238.86999475210905,84.93999745696783,111.0599979441613,55.67786407470703,29,25,0,2.739475727081299
FL2021_10,Quang Binh,training,106.65665927316135,17.28632592807616,8.079999854788184,50.78999852761626,126.5599976927042,23.159999456256628,0.4299999959766865,2.7700000051409006,12.419999631121755,0.0,0.04999999888241291,18.94999978505075,203.75999524630606,73.25999846123159,129.84999680519104,295.52056884765625,26,6,0,0.7175543308258057
FL2021_10,Quang Binh,training,106.47259447144526,17.92421961132943,36.70999935083091,83.7199983522296,108.47999804094434,19.579999478533864,0.11999999731779099,2.3099999241530895,0.06999999843537807,0.0,0.9099999982863665,23.029999842867255,119.52999820373952,67.52999839372933,307.0599927380681,189.93563842773438,24,20,0,1.882548451423645
FL2021_10,Quang Binh,training,106.77847082568796,17.20682502543158,7.759999688714743,55.34999907575548,125.09999673441052,16.62999949976802,0.44999998435378075,3.0999999158084393,0.9299999754875898,0.0,0.0,26.969999246299267,200.9199971705675,78.59999851323664,168.5899970922619,270.0,27,3,0,0.3236461877822876
FL2021_10,Quang Binh,training,106.37099501281135,17.899965098658203,5.779999878257513,79.41999796591699,124.43999704346061,55.62999850511551,0.09999999403953552,0.029999999329447746,0.05999999865889549,0.0,0.0,22.339999740943313,125.88999765738845,86.76999867707491,250.59999364428222,226.42076110839844,28,26,0,4.029672145843506
FL2021_10,Quang Binh,training,106.73265674619786,17.17637213729993,6.449999786913395,52.25999908335507,127.65999640524387,22.53999955765903,0.029999999329447746,1.0899999607354403,14.189999837428331,0.0,0.4499999862164259,14.789999675005674,208.4399942085147,83.55999781750143,131.099997356534,145.09315490722656,30,15,0,1.1308245658874512
FL2021_10,Quang Binh,training,106.78682515783028,17.202243617482573,7.759999688714743,55.34999907575548,125.09999673441052,16.62999949976802,0.44999998435378075,3.0999999158084393,0.9299999754875898,0.0,0.0,26.969999246299267,200.9199971705675,78.59999851323664,168.5899970922619,64.46928405761719,29,4,0,0.7172880172729492
FL2021_10,Quang Binh,training,106.44187208872837,17.85010860038957,29.02999911084771,72.63999806717038,118.14999647811055,48.789999363943934,1.7299999743700027,0.279999990016222,0.08999999612569809,0.0,0.5799999814480543,19.87999975681305,142.94999718666077,74.25999804586172,298.29999396018684,280.7785339355469,19,8,0,1.6527050733566284
FL2021_10,Quang Binh,training,106.77442840690942,17.266922317939176,7.759999688714743,55.34999907575548,125.09999673441052,16.62999949976802,0.44999998435378075,3.0999999158084393,0.9299999754875898,0.0,0.0,26.969999246299267,200.9199971705675,78.59999851323664,168.5899970922619,237.518310546875,31,2,0,1.1512281894683838
FL2021_10,Quang Binh,training,106.48472172778088,17.458532968041872,3.6399997863918543,62.07999817468226,128.35999731719494,52.20999854803085,0.08999999985098839,3.099999936297536,3.4899998921900988,0.4699999988079071,0.0,10.709999674931169,140.58999678492546,47.099998923018575,198.70999479293823,231.5172576904297,33,37,0,2.482569694519043
FL2021_10,Quang Binh,training,106.59871793733565,17.4046340509947,8.399999663233757,57.329998563975096,119.21999707072973,28.899998974055052,0.2499999925494194,0.10999999940395355,3.6899999361485243,3.469999846071005,0.0,18.479999635368586,160.2099963016808,51.90999876707792,193.13999612256885,199.25567626953125,30,23,0,0.9823566675186157
FL2021_10,Quang Binh,training,106.70840223352664,17.335373942589086,13.069999758154154,56.56999924220145,122.92999619804323,14.109999494627118,0.4100000038743019,1.3299999814480543,1.169999985024333,0.0,1.029999952763319,33.06999894976616,216.2499956395477,69.64999832585454,180.0799947604537,97.76541900634766,25,20,0,2.286893367767334
FL2021_10,Quang Binh,training,106.54589699862942,17.44451924960961,8.399999663233757,57.329998563975096,119.21999707072973,28.899998974055052,0.2499999925494194,0.10999999940395355,3.6899999361485243,3.469999846071005,0.0,18.479999635368586,160.2099963016808,51.90999876707792,193.13999612256885,335.8088073730469,33,33,0,2.3711354732513428
FL2021_10,Quang Binh,training,106.63321324424584,17.412988383137012,13.549999620765448,57.33999819122255,128.6699960809201,28.209999544546008,0.38999999687075615,0.279999990016222,1.0399999916553497,0.08999999612569809,0.13999999687075615,22.139999656006694,176.71999644488096,63.93999889306724,142.19999658316374,0.0,27,3,0,0.6183032989501953
FL2021_10,Quang Binh,training,106.72430241405556,17.34534524224281,13.069999758154154,56.56999924220145,122.92999619804323,14.109999494627118,0.4100000038743019,1.3299999814480543,1.169999985024333,0.0,1.029999952763319,33.06999894976616,216.2499956395477,69.64999832585454,180.0799947604537,115.51338958740234,19,20,0,0.7177425026893616
FL2021_10,Quang Binh,training,106.41465313561956,17.8638528242366,29.02999911084771,72.63999806717038,118.14999647811055,48.789999363943934,1.7299999743700027,0.279999990016222,0.08999999612569809,0.0,0.5799999814480543,19.87999975681305,142.94999718666077,74.25999804586172,298.29999396018684,313.58502197265625,23,8,0,0.8967939615249634
FL2021_10,Quang Binh,training,106.74424501336301,17.197123220363093,6.449999786913395,52.25999908335507,127.65999640524387,22.53999955765903,0.029999999329447746,1.0899999607354403,14.189999837428331,0.0,0.4499999862164259,14.789999675005674,208.4399942085147,83.55999781750143,131.099997356534,0.0,29,3,0,0.9274099469184875
FL2021_10,Quang Binh,training,106.46208418262107,17.483595964468808,3.6399997863918543,62.07999817468226,128.35999731719494,52.20999854803085,0.08999999985098839,3.099999936297536,3.4899998921900988,0.4699999988079071,0.0,10.709999674931169,140.58999678492546,47.099998923018575,198.70999479293823,34.9518928527832,24,41,0,1.1314454078674316
FL2021_10,Quang Binh,training,106.3060468177695,17.722098672402538,4.069999914616346,71.6999985948205,136.87999759986997,62.099998442456126,0.10999999940395355,0.0,0.08999999612569809,0.0,0.0,15.169999934732914,144.7099969945848,70.15999845787883,206.09999541193247,16.210172653198242,32,50,0,20.06502914428711
FL2021_10,Quang Binh,training,106.50493382167356,17.537764376101215,13.89999938569963,66.09999949857593,107.69999698549509,59.94999888725579,0.36999999545514584,1.349999962374568,1.3699999451637268,0.0,0.17999999597668648,22.019999330863357,175.02999618276954,55.73999901115894,192.12999414280057,226.36305236816406,23,14,0,0.4479979872703552
FL2021_10,Quang Binh,training,106.68387822627018,17.204130079579222,8.079999854788184,50.78999852761626,126.5599976927042,23.159999456256628,0.4299999959766865,2.7700000051409006,12.419999631121755,0.0,0.04999999888241291,18.94999978505075,203.75999524630606,73.25999846123159,129.84999680519104,51.478485107421875,32,19,0,2.480461359024048
FL2021_10,Quang Binh,training,106.63617768468343,17.2122149171363,8.079999854788184,50.78999852761626,126.5599976927042,23.159999456256628,0.4299999959766865,2.7700000051409006,12.419999631121755,0.0,0.04999999888241291,18.94999978505075,203.75999524630606,73.25999846123159,129.84999680519104,207.6294403076172,32,50,0,0.6978790760040283
FL2021_10,Quang Binh,training,106.2022914024537,17.876519069742685,2.889999905601144,123.10999661311507,112.43999688327312,82.22999775223434,0.09999999403953552,0.0,0.07999999821186066,0.0,0.0,19.469999615103006,84.43999848887324,91.31999806687236,220.92999561131,238.65432739257812,26,32,0,9.423176765441895
FL2021_10,Quang Binh,training,106.42273797317664,17.622385675865274,16.809999596327543,72.87999909929931,111.36999780125916,85.26999913156033,0.21999999321997166,0.1599999964237213,1.6599999368190765,0.0,0.36999999172985554,15.999999653548002,148.2899958975613,59.80999877676368,192.41999524831772,180.0,31,13,0,1.5454432964324951
FL2021_10,Quang Binh,training,106.34916595140724,17.933651921812686,16.21999964863062,91.18999742344022,106.86999685317278,31.089999040588737,0.12999999523162842,1.9699999913573265,2.0399999395012856,0.0,0.0,16.039999540895224,106.2799975425005,81.62999829649925,310.2599968165159,99.01030731201172,26,31,0,1.973291277885437
FL2021_10,Quang Binh,training,106.38177479622078,17.881100477691696,5.779999878257513,79.41999796591699,124.43999704346061,55.62999850511551,0.09999999403953552,0.029999999329447746,0.05999999865889549,0.0,0.0,22.339999740943313,125.88999765738845,86.76999867707491,250.59999364428222,194.71844482421875,25,14,0,1.2783987522125244
FL2021_10,Quang Binh,training,106.61623508537598,17.255873039944507,8.079999854788184,50.78999852761626,126.5599976927042,23.159999456256628,0.4299999959766865,2.7700000051409006,12.419999631121755,0.0,0.04999999888241291,18.94999978505075,203.75999524630606,73.25999846123159,129.84999680519104,9.292098999023438,35,32,0,9.924324989318848
FL2021_10,Quang Binh,training,106.377462882857,17.838789827809666,5.779999878257513,79.41999796591699,124.43999704346061,55.62999850511551,0.09999999403953552,0.029999999329447746,0.05999999865889549,0.0,0.0,22.339999740943313,125.88999765738845,86.76999867707491,250.59999364428222,260.4641418457031,28,45,0,5.580873012542725
FL2021_10,Quang Binh,training,106.52002551844677,17.559862932090553,13.89999938569963,66.09999949857593,107.69999698549509,59.94999888725579,0.36999999545514584,1.349999962374568,1.3699999451637268,0.0,0.17999999597668648,22.019999330863357,175.02999618276954,55.73999901115894,192.12999414280057,237.5598602294922,25,16,0,1.152540922164917
FL2021_10,Quang Binh,training,106.07401197988143,17.87948351018028,16.839999379590154,115.30999725870788,100.15999796800315,53.67999879270792,0.0,0.0,13.019999876618385,0.3400000035762787,0.0,6.899999897927046,124.56999708153307,98.5899983458221,230.74999448657036,90.0,25,18,0,3.24505352973938
FL2021_10,Quang Binh,training,106.44268057248408,17.631817986348526,16.809999596327543,72.87999909929931,111.36999780125916,85.26999913156033,0.21999999321997166,0.1599999964237213,1.6599999368190765,0.0,0.36999999172985554,15.999999653548002,148.2899958975613,59.80999877676368,192.41999524831772,160.72195434570312,29,16,0,0.9824907183647156
FL2021_10,Quang Binh,training,106.69465800967961,17.331601018395784,10.659999698400497,53.249998489394784,115.15999647043645,25.08999934606254,0.09999999776482582,0.26999999210238457,0.8899999856948853,0.0,0.6599999703466892,25.159999093040824,188.22999525628984,67.37999763339758,146.0499967224896,0.0,32,2,0,0.30916064977645874
FL2021_10,Quang Binh,training,106.43163129448942,17.743927733806643,17.279999654740095,64.73999818973243,111.20999833382666,69.33999832160771,1.7099999077618122,0.3499999828636646,0.8399999886751175,0.0,0.05999999865889549,16.269999641925097,137.16999730840325,66.59999884292483,277.44999305158854,214.99066162109375,28,6,0,2.2630786895751953
FL2021_10,Quang Binh,training,105.97888039129317,17.92502809508514,9.349999845027924,126.00999666750431,85.43999848514795,23.169999465346336,0.0,0.0,73.81999890133739,2.2399999648332596,0.0,1.4699999634176493,84.41999703273177,90.22999811172485,313.14999666437507,152.2776641845703,28,19,0,1.3967379331588745
FL2021_10,Quang Binh,training,106.5186780455206,17.466078816428475,8.399999663233757,57.329998563975096,119.21999707072973,28.899998974055052,0.2499999925494194,0.10999999940395355,3.6899999361485243,3.469999846071005,0.0,18.479999635368586,160.2099963016808,51.90999876707792,193.13999612256885,276.0500793457031,31,35,0,2.930742025375366
FL2021_10,Quang Binh,training,106.56314465208452,17.513509863429988,13.89999938569963,66.09999949857593,107.69999698549509,59.94999888725579,0.36999999545514584,1.349999962374568,1.3699999451637268,0.0,0.17999999597668648,22.019999330863357,175.02999618276954,55.73999901115894,192.12999414280057,313.6407775878906,27,20,0,0.8958787322044373
FL2021_10,Quang Binh,training,106.63509970634249,17.334295964248142,10.659999698400497,53.249998489394784,115.15999647043645,25.08999934606254,0.09999999776482582,0.26999999210238457,0.8899999856948853,0.0,0.6599999703466892,25.159999093040824,188.22999525628984,67.37999763339758,146.0499967224896,0.0,28,8,0,1.2364625930786133
FL2021_10,Quang Binh,training,106.59144158353428,17.32675011586154,9.039999719709158,53.92999865114689,122.68999636173248,20.299999609589577,0.09999999403953552,0.14000000059604645,6.229999791830778,0.3399999924004078,0.04999999888241291,16.29999977350235,178.9799979366362,60.19999833218753,147.35999549925327,120.82189178466797,34,14,0,3.0142064094543457
FL2021_10,Quang Binh,training,106.84072407487744,17.10872899640573,10.689999781548977,58.11999855004251,134.11999742127955,19.479999352246523,0.23999999836087227,0.5299999713897705,0.5699999816715717,0.0,0.40999998711049557,17.739999694749713,232.20999574661255,90.58999760821462,131.81999608688056,0.0,28,21,0,1.2364625930786133
FL2021_10,Quang Binh,training,105.92767642009836,17.97704055003566,9.349999845027924,126.00999666750431,85.43999848514795,23.169999465346336,0.0,0.0,73.81999890133739,2.2399999648332596,0.0,1.4699999634176493,84.41999703273177,90.22999811172485,313.14999666437507,226.43328857421875,26,28,0,0.8970950245857239
FL2021_10,Quang Binh,training,106.55047840657842,17.577919069301355,13.89999938569963,66.09999949857593,107.69999698549509,59.94999888725579,0.36999999545514584,1.349999962374568,1.3699999451637268,0.0,0.17999999597668648,22.019999330863357,175.02999618276954,55.73999901115894,192.12999414280057,46.36936569213867,25,5,0,0.4480498135089874
FL2021_10,Quang Binh,training,106.1241379727353,17.828549033570702,11.379999652504921,114.65999792329967,96.53999837115407,70.49999882280827,0.0,0.0,3.1099999602884054,0.0,0.1099999975413084,12.779999943450093,122.05999859794974,94.88999697566032,214.3599944114685,133.5906524658203,26,7,0,0.8967013955116272
FL2021_10,Quang Binh,training,106.89623995943603,17.11708332854804,10.689999781548977,58.11999855004251,134.11999742127955,19.479999352246523,0.23999999836087227,0.5299999713897705,0.5699999816715717,0.0,0.40999998711049557,17.739999694749713,232.20999574661255,90.58999760821462,131.81999608688056,80.94971466064453,29,19,0,1.9646538496017456
FL2021_10,Quang Binh,training,106.27343797295596,17.674937119986264,9.819999627768993,84.6099992133677,120.94999776780605,58.90999851748347,0.0,0.0,0.9299999810755253,0.0,0.0,8.289999909698963,121.55999716930091,70.01999884285033,221.01999609917402,214.98028564453125,27,41,0,4.518548011779785
FL2021_10,Quang Binh,training,106.44941793711499,17.786238383688673,17.279999654740095,64.73999818973243,111.20999833382666,69.33999832160771,1.7099999077618122,0.3499999828636646,0.8399999886751175,0.0,0.05999999865889549,16.269999641925097,137.16999730840325,66.59999884292483,277.44999305158854,262.253662109375,21,9,0,2.292485237121582
FL2021_10,Quang Binh,training,106.74128057292542,17.184456974857007,6.449999786913395,52.25999908335507,127.65999640524387,22.53999955765903,0.029999999329447746,1.0899999607354403,14.189999837428331,0.0,0.4499999862164259,14.789999675005674,208.4399942085147,83.55999781750143,131.099997356534,340.7656555175781,30,10,0,0.9822291135787964
FL2021_10,Quang Binh,training,106.74693995921537,17.109267985576203,6.449999786913395,52.25999908335507,127.65999640524387,22.53999955765903,0.029999999329447746,1.0899999607354403,14.189999837428331,0.0,0.4499999862164259,14.789999675005674,208.4399942085147,83.55999781750143,131.099997356534,34.89719772338867,30,21,0,2.2605032920837402
FL2021_10,Quang Binh,training,106.89192804607225,17.127863111957478,10.689999781548977,58.11999855004251,134.11999742127955,19.479999352246523,0.23999999836087227,0.5299999713897705,0.5699999816715717,0.0,0.40999998711049557,17.739999694749713,232.20999574661255,90.58999760821462,131.81999608688056,351.49798583984375,28,19,0,2.187129259109497
FL2021_10,Quang Binh,training,106.36883905612946,17.805911488410892,5.779999878257513,79.41999796591699,124.43999704346061,55.62999850511551,0.09999999403953552,0.029999999329447746,0.05999999865889549,0.0,0.0,22.339999740943313,125.88999765738845,86.76999867707491,250.59999364428222,295.4566955566406,28,5,0,0.7192339301109314
FL2021_10,Quang Binh,training,106.94474898477849,17.185534953197948,12.749999776482582,60.72999897040427,126.76999635994434,12.629999784752727,0.29999999701976776,0.35999998822808266,3.1199999172240496,0.0,1.1499999817460775,27.819999240338802,265.9999946653843,94.67999733053148,145.10999674536288,217.50999450683594,26,23,0,5.826003551483154
FL2021_10,Quang Binh,training,106.75152136716437,17.093367805047286,2.7099999245256186,81.87999855354428,152.76999657601118,43.48999936878681,0.019999999552965164,0.0,6.899999834597111,0.0,0.0,16.029999585822225,188.45999587140977,76.98999861069024,124.90999621525407,74.42247009277344,28,32,0,8.00634765625
FL2021_10,Quang Binh,training,106.49496252201985,17.507311487969563,14.719999676570296,65.64999844133854,113.92999875918031,67.26999773830175,0.1999999936670065,2.4999999329447746,3.3899999633431435,0.4599999785423279,0.0,12.07999955303967,168.17999548651278,50.94999886676669,203.94999685883522,103.41010284423828,30,31,0,1.332824468612671
FL2021_10,Quang Binh,training,106.86201414711108,17.206555530846344,8.90999978594482,58.059998312965035,124.28999669849873,14.299999611452222,1.5499999951571226,0.3799999840557575,0.519999984651804,0.15999999269843102,0.17999999597668648,27.289999436587095,223.69999527186155,76.83999775350094,146.0699955970049,252.3377227783203,28,6,0,1.018870234489441
FL2021_10,Quang Binh,training,106.55586829828314,17.532913473566968,13.89999938569963,66.09999949857593,107.69999698549509,59.94999888725579,0.36999999545514584,1.349999962374568,1.3699999451637268,0.0,0.17999999597668648,22.019999330863357,175.02999618276954,55.73999901115894,192.12999414280057,218.1864471435547,26,13,0,1.5729502439498901
FL2021_10,Quang Binh,training,106.84692245033787,17.20763350918729,8.90999978594482,58.059998312965035,124.28999669849873,14.299999611452222,1.5499999951571226,0.3799999840557575,0.519999984651804,0.15999999269843102,0.17999999597668648,27.289999436587095,223.69999527186155,76.83999775350094,146.0699955970049,90.0,25,6,0,0.6472746133804321
FL2021_10,Quang Binh,training,106.84692245033787,17.187151920709365,10.689999781548977,58.11999855004251,134.11999742127955,19.479999352246523,0.23999999836087227,0.5299999713897705,0.5699999816715717,0.0,0.40999998711049557,17.739999694749713,232.20999574661255,90.58999760821462,131.81999608688056,226.30825805664062,29,4,0,0.44754940271377563
FL2021_10,Quang Binh,training,106.80326432752966,17.241589826927008,8.90999978594482,58.059998312965035,124.28999669849873,14.299999611452222,1.5499999951571226,0.3799999840557575,0.519999984651804,0.15999999269843102,0.17999999597668648,27.289999436587095,223.69999527186155,76.83999775350094,146.0699955970049,46.31664276123047,25,4,0,0.44761794805526733
FL2021_10,Quang Binh,training,106.43136179990418,17.88406491812929,29.02999911084771,72.63999806717038,118.14999647811055,48.789999363943934,1.7299999743700027,0.279999990016222,0.08999999612569809,0.0,0.5799999814480543,19.87999975681305,142.94999718666077,74.25999804586172,298.29999396018684,133.58180236816406,23,0,0,0.8968468904495239
FL2021_10,Quang Binh,training,106.73939411082877,17.328367083372953,13.069999758154154,56.56999924220145,122.92999619804323,14.109999494627118,0.4100000038743019,1.3299999814480543,1.169999985024333,0.0,1.029999952763319,33.06999894976616,216.2499956395477,69.64999832585454,180.0799947604537,170.0964813232422,22,24,0,1.8823639154434204
FL2021_10,Quang Binh,training,106.26211920037606,17.59462773358598,1.699999950826168,72.2599975373596,115.97999781928957,48.679998852312565,0.0,0.0,0.4599999878555536,0.9199999868869781,0.0,8.169999804347754,138.36999607086182,53.37999884784222,235.04999748803675,302.43511962890625,28,6,0,2.304466962814331
FL2021_10,Quang Binh,training,106.48148779275805,17.553395062044892,14.719999676570296,65.64999844133854,113.92999875918031,67.26999773830175,0.1999999936670065,2.4999999329447746,3.3899999633431435,0.4599999785423279,0.0,12.07999955303967,168.17999548651278,50.94999886676669,203.94999685883522,145.03773498535156,26,19,0,2.2622950077056885
FL2021_10,Quang Binh,training,106.73319573536834,17.192272317828845,6.449999786913395,52.25999908335507,127.65999640524387,22.53999955765903,0.029999999329447746,1.0899999607354403,14.189999837428331,0.0,0.4499999862164259,14.789999675005674,208.4399942085147,83.55999781750143,131.099997356534,90.0,32,7,0,0.3236199617385864
FL2021_10,Quang Binh,training,106.7795488040289,17.118161306888986,6.449999786913395,52.25999908335507,127.65999640524387,22.53999955765903,0.029999999329447746,1.0899999607354403,14.189999837428331,0.0,0.4499999862164259,14.789999675005674,208.4399942085147,83.55999781750143,131.099997356534,182.2193145751953,33,26,0,8.295235633850098
FL2021_10,Quang Binh,training,106.34269808136158,17.751743076778485,4.069999914616346,71.6999985948205,136.87999759986997,62.099998442456126,0.10999999940395355,0.0,0.08999999612569809,0.0,0.0,15.169999934732914,144.7099969945848,70.15999845787883,206.09999541193247,0.0,35,4,0,0.0
FL2021_10,Quang Binh,training,106.63321324424584,17.283900476809038,8.079999854788184,50.78999852761626,126.5599976927042,23.159999456256628,0.4299999959766865,2.7700000051409006,12.419999631121755,0.0,0.04999999888241291,18.94999978505075,203.75999524630606,73.25999846123159,129.84999680519104,238.08843994140625,36,32,0,8.70531940460205
FL2021_10,Quang Binh,training,106.41680909230145,17.733956434152915,17.279999654740095,64.73999818973243,111.20999833382666,69.33999832160771,1.7099999077618122,0.3499999828636646,0.8399999886751175,0.0,0.05999999865889549,16.269999641925097,137.16999730840325,66.59999884292483,277.44999305158854,90.0,28,3,0,0.32458382844924927
FL2021_10,Quang Binh,training,106.26319717871701,17.586273401443666,1.699999950826168,72.2599975373596,115.97999781928957,48.679998852312565,0.0,0.0,0.4599999878555536,0.9199999868869781,0.0,8.169999804347754,138.36999607086182,53.37999884784222,235.04999748803675,302.4363098144531,27,12,0,1.1526618003845215
FL2021_10,Quang Binh,training,106.52218147512866,17.52375065766895,13.89999938569963,66.09999949857593,107.69999698549509,59.94999888725579,0.36999999545514584,1.349999962374568,1.3699999451637268,0.0,0.17999999597668648,22.019999330863357,175.02999618276954,55.73999901115894,192.12999414280057,27.669511795043945,28,17,0,2.0935757160186768
FL2021_10,Quang Binh,training,106.35401685394149,17.669008239111076,4.7099998742341995,77.36999883688986,120.43999762833118,74.60999750718474,0.04999999701976776,0.0,0.14999999664723873,0.0,0.0,12.149999763816595,143.7699964903295,59.58999781496823,203.09999506175518,188.52682495117188,32,13,0,2.1872711181640625
FL2021_10,Quang Binh,training,106.3720729911523,17.87490210223127,5.779999878257513,79.41999796591699,124.43999704346061,55.62999850511551,0.09999999403953552,0.029999999329447746,0.05999999865889549,0.0,0.0,22.339999740943313,125.88999765738845,86.76999867707491,250.59999364428222,326.7071533203125,26,14,0,2.9563164710998535
FL2021_10,Quang Binh,training,106.5006219083098,17.552586578289187,13.89999938569963,66.09999949857593,107.69999698549509,59.94999888725579,0.36999999545514584,1.349999962374568,1.3699999451637268,0.0,0.17999999597668648,22.019999330863357,175.02999618276954,55.73999901115894,192.12999414280057,340.7297668457031,26,12,0,0.9824438095092773
