elevation,slope,twi,stream_proximity,lulc,rain_0,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,flood_label,event_date
150,16.220516204833984,9.37633074236375,604.798652751109,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
10,0.9675915837287903,13.668635912473633,165.047288384848,60,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
137,10.244429588317871,9.159181296297922,1804.9383602922053,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
123,13.161232948303223,8.901503388846292,350.3378751069334,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
9,0.9274099469184875,12.264887742494365,264.4098749182324,30,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
576,11.350118637084961,9.748188936912623,393.02057715305045,10,157.16006331867538,558.8932433128357,205.350550532341,428.9621701836586,152.9647793881595,122.96675469726324,85.33849783241749,0,2020-10-12
8,0.9669302701950073,11.529921071817169,3602.1775292365787,10,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
114,8.768556594848633,9.316862444191216,802.7665702066354,10,181.985161755234,400.067424505949,415.2978587150574,437.3018194362521,29.984042062424123,137.40023857355118,266.4545740187168,0,2020-10-12
11,1.3394991159439087,12.456911373214723,808.2902247707016,10,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
92,-9999,-9999,1070.0488443535896,10,181.985161755234,400.067424505949,415.2978587150574,437.3018194362521,29.984042062424123,137.40023857355118,266.4545740187168,0,2020-10-12
1191,15.130620956420898,9.16198568253973,1604.9932741838502,10,165.27929766266607,851.9853672981262,235.90087342262268,316.26495814323425,85.84447100572288,124.84519016742706,134.91357842087746,0,2020-10-12
160,15.100881576538086,8.75739637579446,1499.924628414461,10,181.985161755234,400.067424505949,415.2978587150574,437.3018194362521,29.984042062424123,137.40023857355118,266.4545740187168,0,2020-10-12
40,4.281558036804199,10.040299691008027,1425.9652418055443,60,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
447,16.7033748626709,8.653778797137731,788.2277372678162,10,193.51182110607624,586.0769382715225,175.6780766993761,385.6502025127411,157.0841238051653,140.05359342088923,51.35220902087167,0,2020-10-12
606,12.80331802368164,8.930666648990115,1301.5867782946893,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
3,2.0910110473632812,11.163696778367862,416.28871208917525,50,245.7743087504059,537.2965126633644,305.37434339523315,474.4161864221096,94.22303246287629,225.56742068752646,206.68630743026733,0,2020-10-12
43,8.162043571472168,9.39058436798435,961.7561457983279,10,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
15,2.143796682357788,10.733421676790282,863.6951824419305,10,285.05844649043866,508.228683244437,304.81569933891296,482.6153656542301,134.09093302488327,230.80945965647697,159.16225443035364,0,2020-10-12
10,1.9347459077835083,11.528453258978681,811.1738378348688,60,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
116,15.82077407836914,8.708517421770956,1191.9131598900756,10,181.985161755234,400.067424505949,415.2978587150574,437.3018194362521,29.984042062424123,137.40023857355118,266.4545740187168,0,2020-10-12
348,8.76746940612793,9.318128457214785,604.5931383436653,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
5,2.091215133666992,10.757688370291616,2299.3891590794806,50,245.90659051388502,417.12910801172256,320.2535996437073,524.5024639070034,81.80713982786983,172.6348784081638,256.71452593803406,0,2020-10-12
13,5.343671798706055,11.427159481343352,518.8327836641733,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
4,0.9274099469184875,11.977917642781863,416.626145210343,60,235.11704946076497,376.68234441429377,335.9431756734848,369.655441865325,92.70098259299994,205.4511413872242,113.22392070293427,0,2020-10-12
74,4.276904106140137,10.04270098194572,236.68162772516365,10,195.16987634077668,735.8910536766052,187.41151347756386,437.5286157131195,171.70000314712524,193.1703063584864,54.23968891054392,0,2020-10-12
156,17.312301635742188,8.614658020160748,608.835418358356,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
3,3.704791784286499,12.38334256155683,26.411182195904388,30,285.05844649043866,508.228683244437,304.81569933891296,482.6153656542301,134.09093302488327,230.80945965647697,159.16225443035364,0,2020-10-12
264,16.231470108032227,8.68175574450708,462.5930165661994,10,159.70337737351656,567.7741844058037,337.4354259967804,339.90976572036743,28.158778079785407,160.55847591161728,183.9005270600319,0,2020-10-12
7,-9999,-9999,3580.963891385712,10,285.05844649043866,508.228683244437,304.81569933891296,482.6153656542301,134.09093302488327,230.80945965647697,159.16225443035364,0,2020-10-12
10,1.9313777685165405,10.838751176213332,257.24356593479916,10,229.1454329737462,532.8766725063324,250.39141964912415,356.43553948402405,151.96979868412018,268.76816713809967,133.20594760775566,0,2020-10-12
7,2.090831995010376,14.587349318278624,129.01412496797576,10,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
14,0.9274099469184875,13.517731763702407,433.2160068251266,10,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
73,3.3835556507110596,10.27728377818997,528.2929308312632,10,239.73255160823464,735.4032049179077,222.4729111790657,382.91257095336914,151.02136301994324,216.27971124649048,115.67339792940766,0,2020-10-12
114,12.013823509216309,9.400455631400966,186.66209597793446,10,181.985161755234,400.067424505949,415.2978587150574,437.3018194362521,29.984042062424123,137.40023857355118,266.4545740187168,0,2020-10-12
9,3.4386818408966064,11.513100811134246,720.5852688028931,10,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
8,1.8543341159820557,11.283474898032704,216.06256272018067,10,243.38390777166933,447.0274988338351,393.79178833961487,409.54358760640025,68.4775294745341,207.8176981806755,261.54458421468735,0,2020-10-12
672,15.093934059143066,8.759079337400522,728.0196187722986,30,157.7868296955712,578.4246733188629,243.35228312015533,301.4925026893616,66.66570380050689,141.38642129302025,119.55902954936028,0,2020-10-12
14,4.01612663269043,10.796193395763522,892.4943441154647,10,141.097161446698,352.8075276091695,580.4283275604248,295.5914882570505,29.40964498743415,110.24537768680602,371.1693587899208,0,2020-10-12
8,3.86082124710083,10.144348598931881,1531.7755170281016,10,285.05844649043866,508.228683244437,304.81569933891296,482.6153656542301,134.09093302488327,230.80945965647697,159.16225443035364,0,2020-10-12
42,13.867242813110352,9.540582899942441,725.740247730816,10,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
26,5.342769622802734,9.81820957483657,261.5380969356902,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
194,17.944982528686523,12.088475084188488,132.83373854770326,10,224.4783623609692,679.8692514896393,218.8511769771576,395.2570333480835,152.13860172219574,192.07732373476028,104.37762644328177,0,2020-10-12
199,6.74282693862915,9.584643436681047,909.3697517218246,10,170.04719519987702,625.6759734153748,165.85049499943852,641.5449296236038,151.0201914133504,152.22239869087934,68.28045873716474,0,2020-10-12
207,10.655766487121582,9.120285952179625,948.4174991689364,10,204.95379648264498,669.3297574520111,243.39537072181702,351.2458243370056,142.0037538409233,206.92250502109528,102.66939599532634,0,2020-10-12
460,16.056129455566406,8.694993737500367,459.2253734840942,10,204.95379648264498,669.3297574520111,243.39537072181702,351.2458243370056,142.0037538409233,206.92250502109528,102.66939599532634,0,2020-10-12
66,8.52064323425293,9.345890001576947,1272.3658671178005,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
8,0.9665688872337341,11.936124707278498,3952.864866720416,10,298.17011373327114,514.4865689910948,309.65041756629944,324.2572810202837,146.83389616012573,264.89715257287025,147.88872964680195,0,2020-10-12
2,-9999,-9999,36.65087133293129,40,250.00693822838366,454.4126080274582,427.82807898521423,567.0326998829842,82.16353802382946,182.0572436377406,260.7005934417248,0,2020-10-12
227,3.044365644454956,12.327529208910578,182.51249140087842,10,156.0976487416774,539.159342401661,534.9978134632111,292.36483973264694,18.06625248491764,150.23731165379286,248.79868268966675,0,2020-10-12
11,3.8284029960632324,11.06798950765841,1118.8736551393513,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
943,15.735430717468262,8.715473348018357,1826.8575050125041,10,157.7868296955712,578.4246733188629,243.35228312015533,301.4925026893616,66.66570380050689,141.38642129302025,119.55902954936028,0,2020-10-12
283,18.860795974731445,8.523035024925482,1025.9588156100426,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
340,18.60232925415039,8.538791067695719,407.70485121236527,10,195.16987634077668,735.8910536766052,187.41151347756386,437.5286157131195,171.70000314712524,193.1703063584864,54.23968891054392,0,2020-10-12
95,15.042576789855957,13.50240960899952,25.915577110359536,10,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
5,-9999,-9999,40.829619347615996,90,235.11704946076497,376.68234441429377,335.9431756734848,369.655441865325,92.70098259299994,205.4511413872242,113.22392070293427,0,2020-10-12
6,0.9670908451080322,11.529592351236781,319.7911158872852,50,245.7743087504059,537.2965126633644,305.37434339523315,474.4161864221096,94.22303246287629,225.56742068752646,206.68630743026733,0,2020-10-12
58,18.967397689819336,15.764589034030934,121.07347141023776,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
122,19.30249786376953,9.191252690967515,250.03624260606796,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
37,2.1427409648895264,11.139971210742786,906.9874187900849,10,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
111,11.765639305114746,9.422415947958537,990.298190412295,10,231.16093840956455,552.0828503221273,259.1463849544525,362.1158655285835,90.23084025084972,201.7499189497903,310.0544180572033,0,2020-10-12
6,2.6788887977600098,11.608159853213584,956.1648866460694,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
79,19.53021812438965,8.48439312038844,469.5292191604345,10,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
135,17.18297004699707,8.62321008965483,909.5340866139434,10,195.16987634077668,735.8910536766052,187.41151347756386,437.5286157131195,171.70000314712524,193.1703063584864,54.23968891054392,0,2020-10-12
358,13.304180145263672,9.295751643301207,626.7730869532035,10,165.27929766266607,851.9853672981262,235.90087342262268,316.26495814323425,85.84447100572288,124.84519016742706,134.91357842087746,0,2020-10-12
98,10.860751152038574,9.792528696987704,1227.941034234322,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
165,4.903308391571045,11.610413549814005,471.74405605115356,10,193.2692782523227,558.1917576789856,194.31004291772842,558.1912795305252,133.64714749064296,186.97071504592896,58.60442276112735,0,2020-10-12
7,6.070634841918945,9.689420754108637,281.24758530270697,40,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
616,7.667069435119629,10.958520693051932,804.2356203759795,10,157.16006331867538,558.8932433128357,205.350550532341,428.9621701836586,152.9647793881595,122.96675469726324,85.33849783241749,0,2020-10-12
163,13.782791137695312,8.853728775028681,498.5300561804633,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
18,5.161547660827637,11.46256422061124,615.9664365326973,10,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
29,9.585040092468262,9.22626371877166,1067.1452615818268,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
553,9.36801528930664,9.251160786624206,961.7790714913808,10,224.4783623609692,679.8692514896393,218.8511769771576,395.2570333480835,152.13860172219574,192.07732373476028,104.37762644328177,0,2020-10-12
17,4.177002906799316,10.980658950577679,345.84315243389096,10,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
25,4.7528157234191895,10.34117551017476,555.8856979073506,10,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
673,12.654425621032715,8.942827489153707,1611.5121818325285,30,165.27929766266607,851.9853672981262,235.90087342262268,316.26495814323425,85.84447100572288,124.84519016742706,134.91357842087746,0,2020-10-12
1131,18.030202865600586,8.57271761249327,1557.2128878231276,10,174.43909255275503,617.6924633979797,170.89423885941505,436.4999556541443,184.76653635501862,178.23896430712193,38.077114353422076,0,2020-10-12
581,6.249111652374268,10.066690673168994,364.9873212604776,50,180.46452059037983,626.148401260376,197.52718770503998,405.7938176393509,116.92754951491952,184.33584916591644,113.29277044534683,0,2020-10-12
142,7.074089050292969,9.535556410337705,1092.040149657692,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
3,0.9672046303749084,11.529360668135787,196.9529271312197,30,231.16093840956455,552.0828503221273,259.1463849544525,362.1158655285835,90.23084025084972,201.7499189497903,310.0544180572033,0,2020-10-12
3,0.9669897556304932,12.222947132823188,1975.5046124139267,40,233.93373927869834,542.1912722289562,364.9991273880005,566.2305375039577,110.95451415330172,220.67587669193745,166.17773270606995,0,2020-10-12
102,9.446269989013672,14.453397675385814,8.581665430248217,10,156.0976487416774,539.159342401661,534.9978134632111,292.36483973264694,18.06625248491764,150.23731165379286,248.79868268966675,0,2020-10-12
377,8.343622207641602,9.77447557534236,1081.983836392396,10,212.82988952845335,563.6888494491577,205.2952402830124,380.0944045446813,115.50400888361037,185.52854761481285,99.86876905802637,0,2020-10-12
48,2.9433364868164062,16.117448253367513,39.079518886474574,10,181.985161755234,400.067424505949,415.2978587150574,437.3018194362521,29.984042062424123,137.40023857355118,266.4545740187168,0,2020-10-12
28,6.017025947570801,9.697966044676406,858.6677753492006,60,231.16093840956455,552.0828503221273,259.1463849544525,362.1158655285835,90.23084025084972,201.7499189497903,310.0544180572033,0,2020-10-12
6,2.7802884578704834,10.471557644242896,1453.9114796272215,60,141.097161446698,352.8075276091695,580.4283275604248,295.5914882570505,29.40964498743415,110.24537768680602,371.1693587899208,0,2020-10-12
162,9.389143943786621,9.248590245731107,1633.7917838401563,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
928,12.35945987701416,8.96756334033582,1280.2506882234816,10,138.72671520709991,588.906432390213,204.24182832241058,325.7016952037811,96.9071408547461,129.92690528184175,61.5420202370733,0,2020-10-12
14,1.339971661567688,12.907883643882192,443.0623609195016,10,214.18546305783093,531.9115550518036,303.08442068099976,357.8945987224579,63.2081484682858,193.01613461971283,236.44990035891533,0,2020-10-12
94,15.082889556884766,8.760491844336325,814.2278965638435,10,239.73255160823464,735.4032049179077,222.4729111790657,382.91257095336914,151.02136301994324,216.27971124649048,115.67339792940766,0,2020-10-12
1077,13.679876327514648,9.267297177446853,1506.458282092809,10,165.27929766266607,851.9853672981262,235.90087342262268,316.26495814323425,85.84447100572288,124.84519016742706,134.91357842087746,0,2020-10-12
11,3.384570360183716,12.801811283677749,31.694240006445565,50,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
3,1.3400449752807617,11.202977309952498,1935.2015000040858,10,250.00693822838366,454.4126080274582,427.82807898521423,567.0326998829842,82.16353802382946,182.0572436377406,260.7005934417248,0,2020-10-12
7,4.757601737976074,9.933202885276234,2017.0122064012673,10,188.71316995378584,324.93151807785034,416.1675567626953,377.2705691829324,42.58012351766229,186.31042588874698,291.8561445772648,0,2020-10-12
1424,14.520768165588379,8.800581266629974,1500.8551152074663,10,165.681136357598,701.9701819419861,164.47099082171917,525.1545954942703,120.41150357201695,119.19386260956526,86.8203439116478,0,2020-10-12
-9999,4.014286994934082,11.809113065388564,102.87301947601976,40,250.00693822838366,454.4126080274582,427.82807898521423,567.0326998829842,82.16353802382946,182.0572436377406,260.7005934417248,0,2020-10-12
758,8.28909969329834,9.376168059359173,1088.4962683315812,10,199.5646218021866,723.5484743118286,243.59929358959198,328.15808033943176,182.41028441488743,221.564612865448,108.40501042455435,0,2020-10-12
51,10.726621627807617,9.112484217161976,540.1208144041816,10,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
9,-9999,-9999,875.698041648935,60,188.71316995378584,324.93151807785034,416.1675567626953,377.2705691829324,42.58012351766229,186.31042588874698,291.8561445772648,0,2020-10-12
193,10.781805038452148,10.023025281974434,1152.5522084856368,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
521,14.73637580871582,8.78554836583646,789.4132441642284,10,193.51182110607624,586.0769382715225,175.6780766993761,385.6502025127411,157.0841238051653,140.05359342088923,51.35220902087167,0,2020-10-12
169,15.04509449005127,8.76130120740566,1357.8992054691248,10,156.0976487416774,539.159342401661,534.9978134632111,292.36483973264694,18.06625248491764,150.23731165379286,248.79868268966675,0,2020-10-12
36,7.282550811767578,9.504985624759701,252.48376462674705,60,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
700,15.72319507598877,9.633453281205819,992.1306488078295,10,165.681136357598,701.9701819419861,164.47099082171917,525.1545954942703,120.41150357201695,119.19386260956526,86.8203439116478,0,2020-10-12
103,15.887446403503418,9.111354812336657,650.0669842994662,10,239.73255160823464,735.4032049179077,222.4729111790657,382.91257095336914,151.02136301994324,216.27971124649048,115.67339792940766,0,2020-10-12
649,2.9430620670318604,10.416272810580736,1349.7320112421596,10,165.27929766266607,851.9853672981262,235.90087342262268,316.26495814323425,85.84447100572288,124.84519016742706,134.91357842087746,0,2020-10-12
13,-9999,-9999,1499.989439213827,60,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
42,2.6774442195892334,10.91656519905933,852.8192538469217,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
569,16.276641845703125,9.08639042952283,631.9121852783994,10,204.95379648264498,669.3297574520111,243.39537072181702,351.2458243370056,142.0037538409233,206.92250502109528,102.66939599532634,0,2020-10-12
11,4.014903545379639,10.509387964518188,683.8022785743539,40,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
11,2.7802884578704834,10.471687173240678,2163.9321246037052,60,188.71316995378584,324.93151807785034,416.1675567626953,377.2705691829324,42.58012351766229,186.31042588874698,291.8561445772648,0,2020-10-12
5,0.9274099469184875,11.976654693008127,1698.3103604387838,50,243.38390777166933,447.0274988338351,393.79178833961487,409.54358760640025,68.4775294745341,207.8176981806755,261.54458421468735,0,2020-10-12
4,1.3397773504257202,11.896699515134843,652.6532273054869,10,231.16093840956455,552.0828503221273,259.1463849544525,362.1158655285835,90.23084025084972,201.7499189497903,310.0544180572033,0,2020-10-12
7,3.042614221572876,11.07596319931135,628.9480980144972,10,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
6,4.015323162078857,13.260622559208255,183.75539144972063,30,188.71316995378584,324.93151807785034,416.1675567626953,377.2705691829324,42.58012351766229,186.31042588874698,291.8561445772648,0,2020-10-12
502,8.040148735046387,9.405926529221126,1656.4399191842344,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
6,3.4372572898864746,10.261324529785407,1256.8361363859367,10,298.17011373327114,514.4865689910948,309.65041756629944,324.2572810202837,146.83389616012573,264.89715257287025,147.88872964680195,0,2020-10-12
273,16.994365692138672,11.27228494249137,233.6819673810401,10,170.0048583317548,853.525398850441,299.93729543685913,300.4794172644615,47.8108780477196,142.46363294124603,209.0226591527462,0,2020-10-12
10,3.44140362739563,10.25845488971458,1504.0875191679943,50,243.38390777166933,447.0274988338351,393.79178833961487,409.54358760640025,68.4775294745341,207.8176981806755,261.54458421468735,0,2020-10-12
12,2.6772639751434326,10.511292827526896,664.2531169474839,60,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
8,1.3390880823135376,11.205030803097968,388.71536833116505,10,235.11704946076497,376.68234441429377,335.9431756734848,369.655441865325,92.70098259299994,205.4511413872242,113.22392070293427,0,2020-10-12
367,5.871105670928955,9.722383442730338,1137.7474872282235,10,181.985161755234,400.067424505949,415.2978587150574,437.3018194362521,29.984042062424123,137.40023857355118,266.4545740187168,0,2020-10-12
11,3.4401636123657227,12.205222780691528,345.70261056820215,10,231.16093840956455,552.0828503221273,259.1463849544525,362.1158655285835,90.23084025084972,201.7499189497903,310.0544180572033,0,2020-10-12
755,16.71271324157715,8.652371872741899,1610.8655554406644,10,157.16006331867538,558.8932433128357,205.350550532341,428.9621701836586,152.9647793881595,122.96675469726324,85.33849783241749,0,2020-10-12
8,1.340333342552185,11.202360440388965,1593.2741238505007,60,188.71316995378584,324.93151807785034,416.1675567626953,377.2705691829324,42.58012351766229,186.31042588874698,291.8561445772648,0,2020-10-12
290,-9999,-9999,329.3299335576804,10,174.43909255275503,617.6924633979797,170.89423885941505,436.4999556541443,184.76653635501862,178.23896430712193,38.077114353422076,0,2020-10-12
169,13.40845775604248,11.233827084292455,129.9446298827155,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
47,14.550252914428711,9.490209228256196,1660.8333116886768,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
187,4.749197483062744,14.006634993942104,128.04468580368584,10,170.04719519987702,625.6759734153748,165.85049499943852,641.5449296236038,151.0201914133504,152.22239869087934,68.28045873716474,0,2020-10-12
192,9.996548652648926,11.198876660845137,122.32786463031712,10,197.89811371080577,540.4665293693542,265.0386731624603,349.959739997983,118.47668773122132,171.272074341774,185.5902356505394,0,2020-10-12
184,6.248470306396484,13.730828288775438,293.43850841167506,10,193.2692782523227,558.1917576789856,194.31004291772842,558.1912795305252,133.64714749064296,186.97071504592896,58.60442276112735,0,2020-10-12
24,7.742908954620361,9.849111267077177,665.3287868366904,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
228,18.860780715942383,8.523129607308189,1004.6429223550795,10,285.05844649043866,508.228683244437,304.81569933891296,482.6153656542301,134.09093302488327,230.80945965647697,159.16225443035364,0,2020-10-12
11,1.339868426322937,11.896503920218676,850.7158301512352,40,231.16093840956455,552.0828503221273,259.1463849544525,362.1158655285835,90.23084025084972,201.7499189497903,310.0544180572033,0,2020-10-12
5,4.6273674964904785,9.961448796053086,1933.7697249547314,60,243.38390777166933,447.0274988338351,393.79178833961487,409.54358760640025,68.4775294745341,207.8176981806755,261.54458421468735,0,2020-10-12
7,2.142324686050415,13.475773720750075,46.73764550932427,40,229.1454329737462,532.8766725063324,250.39141964912415,356.43553948402405,151.96979868412018,268.76816713809967,133.20594760775566,0,2020-10-12
10,3.385446071624756,13.885965300356862,42.62359224715534,60,229.21445401757956,358.28170692920685,404.03350710868835,432.8627983443439,49.692346847616136,172.26121950149536,262.5131178200245,0,2020-10-12
83,11.111947059631348,12.838107677533673,199.37998987338656,10,217.0370986671187,742.2109990119934,217.60689169168472,379.71167397499084,126.30127397179604,213.72199056856334,184.77147774398327,0,2020-10-12
47,8.94445514678955,9.297453593885196,1379.6916720618258,60,207.12183041125536,603.398211479187,336.24735617637634,459.740150809288,145.39111030474305,227.59280490875244,208.7536804974079,0,2020-10-12
99,16.668977737426758,10.73467749917947,277.49792005652864,10,215.29902089154348,301.5322926044464,370.0094063282013,390.82669223845005,139.69069455750287,227.4276151806116,120.94387876614928,0,2020-10-12
257,14.144315719604492,8.827649709156923,433.5717191163808,10,180.46452059037983,626.148401260376,197.52718770503998,405.7938176393509,116.92754951491952,184.33584916591644,113.29277044534683,0,2020-10-12
114,6.730283260345459,9.586272397542777,243.84232797400477,10,217.0370986671187,742.2109990119934,217.60689169168472,379.71167397499084,126.30127397179604,213.72199056856334,184.77147774398327,0,2020-10-12
608,-9999,-9999,453.1736862733552,10,165.681136357598,701.9701819419861,164.47099082171917,525.1545954942703,120.41150357201695,119.19386260956526,86.8203439116478,0,2020-10-12
3,2.6771767139434814,11.204534555691854,55.03318004008118,10,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
269,18.2863712310791,8.556321338671605,638.0639244999538,10,213.17370934411883,517.0080655813217,249.35445547103882,460.2354875802994,113.34181109396741,209.9366513863206,210.7288595288992,0,2020-10-12
21,4.819666385650635,11.174898786210063,1260.227015998653,60,240.84933826327324,645.7449122667313,304.0448079109192,449.46529054641724,145.31982741504908,256.5639503598213,205.77845492959023,0,2020-10-12
6,3.704791784286499,11.10165845969829,371.0684561369755,10,218.81273520784453,625.0633637905121,244.7974977493286,358.480039909482,110.99182415381074,189.96638504602015,166.51690559089184,0,2020-10-12
557,1.33896803855896,12.709366468987158,894.6393650954968,40,157.16006331867538,558.8932433128357,205.350550532341,428.9621701836586,152.9647793881595,122.96675469726324,85.33849783241749,0,2020-10-12
8,0.9660574793815613,11.531705849634468,519.4218483158796,50,298.17011373327114,514.4865689910948,309.65041756629944,324.2572810202837,146.83389616012573,264.89715257287025,147.88872964680195,0,2020-10-12
645,17.96246337890625,11.34757983707242,143.50011290668652,10,165.27929766266607,851.9853672981262,235.90087342262268,316.26495814323425,85.84447100572288,124.84519016742706,134.91357842087746,0,2020-10-12
9,0.9663874506950378,13.545933332213595,26.96044820077237,10,298.17011373327114,514.4865689910948,309.65041756629944,324.2572810202837,146.83389616012573,264.89715257287025,147.88872964680195,0,2020-10-12
