system:index,elevation,flood_label,lulc,rain_0,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,slope,twi,.geo
915,10,0,10,34.25999903678894,38.12999911420047,11.769999586045742,51.6499989554286,17.909999653697014,11.819999642670155,2.7199999019503593,8.546956,5.584075836406455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6033504321482,10.323797750485625]}"
916,3,0,40,39.10999920591712,24.389999199658632,16.82999949529767,29.129999393597245,1.8699999004602432,7.489999823272228,1.8699999302625656,4.6273675,3.2072093378356197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.94237462037495,10.490884393331854]}"
917,3,0,10,38.579998852685094,15.289999701082706,16.829999655485153,33.699999349191785,1.3900000043213367,4.489999871701002,0.04999999701976776,0.92740995,4.123500053280157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.03723671437797,10.36610840036765]}"
918,-2,0,40,25.219999628141522,7.969999698922038,14.819999646395445,32.22999923862517,1.7599999979138374,2.4799999333918095,-9999,0.92740995,4.123500053280157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.91192173224329,10.090415439671375]}"
919,4,0,40,16.18999945372343,16.33999960310757,13.339999571442604,53.70999937132001,8.359999764710665,18.429999589920044,26.79999952763319,4.1522923,2.6228144422983912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.61952010726236,9.544958399153998]}"
920,2,0,40,24.859999485313892,91.71999815478921,17.67999948002398,37.65999877080321,7.589999800547957,12.729999776929617,9.569999601691961,4.18973,2.6138068511343913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.68042588352569,9.813644500634148]}"
921,1,0,40,35.26999939978123,5.889999829232693,17.239999428391457,32.329999070614576,0.5699999872595072,3.2899998910725117,-9999,1.8543341,5.995302269990164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16848057738781,10.027353706726181]}"
922,8,0,10,37.139999063685536,32.98999920487404,11.679999694228172,36.11999901756644,21.229999842122197,11.569999830797315,2.019999962300062,5.6261196,6.661391974669844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.59149267039783,10.395213815573129]}"
923,5,0,10,40.279999636113644,7.8899997398257256,27.819999527186155,37.05999901331961,1.5500000044703484,1.889999933540821,0.07000000029802322,1.3219628,3.768932712488341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4366276896975,10.178001179873029]}"
924,5,0,40,25.759999526664615,40.10999936424196,19.29999953508377,32.96999922208488,10.069999719038606,19.01999941468239,21.5699992030859,3.9591055,4.616526495185375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.36862064840778,9.990163453963632]}"
925,-4,0,10,29.65999921783805,3.4999999050050974,13.809999629855156,32.59999888390303,5.719999883323908,2.139999942854047,-9999,2.641377,16.847593417687722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.94264411496016,9.902038724591506]}"
926,3,0,10,26.71999933756888,8.52999971434474,16.679999575018883,32.219999101012945,3.919999934732914,3.3999999798834324,1.4099999740719795,4.697622,2.498927176539759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.81166974653553,9.943271396132594]}"
927,5,0,40,38.499999249354005,31.99999901652336,14.359999682754278,28.12999914214015,2.3499999660998583,11.209999663755298,2.0999999716877937,0.92740995,6.608406703068157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.70710584746405,10.473097750706287]}"
928,2,0,40,44.91999853588641,4.68999981507659,20.06999959796667,37.59999870322645,0.4299999885261059,2.809999877586961,-9999,1.8818921,3.415590418127931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38623220225838,9.820920854435514]}"
929,5,0,10,32.059999227523804,7.829999722540379,16.229999635368586,28.23999934643507,0.3199999928474426,6.029999822378159,-9999,4.15375,2.6224622145022374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.0587962811968,10.11386146858689]}"
930,4,0,80,41.10999897122383,6.679999785497785,25.90999929048121,34.61999925971031,0.4299999885261059,2.1099999621510506,-9999,1.3219413,3.768949040267265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37599140801944,10.167760385634061]}"
931,5,0,50,40.239998772740364,12.09999979659915,31.78999923542142,37.56999907642603,1.0899999514222145,2.3799999319016933,-9999,2.099936,3.3058730376489636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37922534304226,10.248608761204821]}"
932,4,0,10,25.219999628141522,7.969999698922038,14.819999646395445,32.22999923862517,1.7599999979138374,2.4799999333918095,-9999,3.761945,2.7218532462632856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.92889989111313,10.014148472049627]}"
933,2,0,10,24.719999451190233,52.239998787641525,18.29999978095293,30.799999291077256,10.449999766424298,22.88999931141734,36.29999915137887,0.92740995,4.123500053280157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.40661938492605,9.912279518830474]}"
934,5,0,60,26.40999922156334,21.289999440312386,13.889999756589532,33.75999943912029,11.899999616667628,10.369999676942825,6.009999953210354,3.822017,4.092259084708867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.66021378963296,10.080444140017647]}"
935,-3,0,40,32.899999337270856,25.269999200478196,14.499999642372131,43.24999909847975,12.519999496638775,8.899999856948853,5.369999893009663,7.549676,2.714059309876256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.63137786901274,10.104159663518402]}"
936,4,0,10,39.9999991171062,20.099999414756894,16.949999507516623,28.579999282956123,1.3499999232590199,5.599999859929085,0.14000000059604645,2.9352872,4.069159396844028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.96797660597235,10.336194501406474]}"
937,0,0,60,42.519998863339424,28.619999321177602,28.349999263882637,35.059999104589224,2.0299999117851257,4.819999888539314,-9999,1.8855705,3.4136362677313348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45872624568682,10.447226270523643]}"
938,3,0,10,29.589999379590154,2.7099999487400055,15.109999436885118,34.599999068304896,5.489999815821648,4.459999928250909,-9999,1.3215632,4.462382315899477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.03912317647462,9.986121035185093]}"
939,1,0,40,32.32999912649393,20.109999783337116,14.149999637156725,42.65999937616289,9.179999899119139,3.5999999213963747,0.7699999809265137,4.790426,4.676499148161026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.75669285114742,10.150243237593735]}"
940,2,0,10,18.889999428763986,17.199999678879976,11.689999731257558,51.03999872505665,10.78999981470406,13.809999879449606,25.229999132454395,2.8203506,3.010558453320196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.5483735367601,9.676471756749095]}"
941,0,0,80,34.80999903380871,6.329999849200249,17.219999657943845,32.189999505877495,0.30999999679625034,2.7999999821186066,-9999,2.079591,3.315617292212391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.17737389870058,10.10146471766604]}"
942,4,0,10,40.04999906383455,22.639999225735664,17.20999962091446,30.209999430924654,2.4899999480694532,3.9399998486042023,0.14999999105930328,2.6437082,3.0753352176721065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16659411529116,10.456928075592138]}"
943,2,0,10,36.85999910533428,6.399999916553497,22.279999282211065,29.519999351352453,0.2299999911338091,2.4399999491870403,-9999,1.3217502,3.769093656475349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.28463274362446,10.076401721239108]}"
944,2,0,40,29.589999379590154,2.7099999487400055,15.109999436885118,34.599999068304896,5.489999815821648,4.459999928250909,-9999,2.098217,3.3066927015074454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.06688111875388,9.920633850972784]}"
945,3,0,60,30.029999017715454,10.109999731183052,11.619999730959535,44.08999878913164,1.7199999652802944,6.739999892190099,0.25999999791383743,3.3549209,3.5298030211288736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16659411529116,9.586730059865559]}"
946,1,0,40,35.51999934017658,4.9899998642504215,19.209999591112137,32.61999909579754,1.1099999565631151,4.209999777376652,-9999,1.3215175,6.7137087654392555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.24016613706056,9.963752984610522]}"
947,0,0,10,41.41999903321266,11.709999782964587,31.91999926418066,38.27999933809042,2.3899999409914017,1.8099999129772186,0.07000000029802322,0.92740995,4.8166472338401025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46519411573252,10.265586920074682]}"
948,4,0,10,32.059999227523804,7.829999722540379,16.229999635368586,28.23999934643507,0.3199999928474426,6.029999822378159,-9999,8.614742,1.8871772603922679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.0587962811968,10.13461255165005]}"
949,3,0,40,21.299999438226223,25.13999936915934,15.3799995072186,38.319999143481255,9.429999800398946,14.91999963670969,28.55999930948019,0.92740995,4.8166472338401025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.41766866292073,9.708002623221695]}"
950,1,0,10,24.719999451190233,52.239998787641525,18.29999978095293,30.799999291077256,10.449999766424298,22.88999931141734,36.29999915137887,4.1911035,3.3066251383049408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.41362624414216,9.948122298666839]}"
951,6,0,10,35.38999907672405,35.39999864436686,12.679999582469463,38.63999880477786,8.109999787062407,9.029999703168869,0.9599999934434891,4.676681,3.196562058347465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.73890620852188,10.391710385965062]}"
952,2,0,10,41.92999921925366,24.279999189078808,20.759999312460423,32.69999910891056,2.809999892488122,1.969999946653843,0.12999999523162842,0.92740995,4.123500053280157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.21079122726985,10.412461469028223]}"
953,2,0,50,40.67999892681837,3.0799999460577965,16.039999540895224,39.449998972937465,0.6799999922513962,2.679999977350235,0.14999999105930328,0.92740995,4.123500053280157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43150729257803,9.722016341653955]}"
954,8,0,50,31.9299992993474,12.189999781548977,15.20999962091446,31.039999328553677,0.3799999915063381,4.689999934285879,0.07000000029802322,1.8543341,3.4303529125286274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.97148003558038,10.182582587822033]}"
955,3,0,60,29.02999941445887,4.089999908581376,15.68999945372343,40.49999909102917,4.339999994263053,6.439999837428331,2.0499999672174454,3.7047918,3.8358180072534376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.99411758074024,9.695875366886078]}"
956,2,0,40,41.51999885588884,2.2699999399483204,19.44999974220991,34.379998944699764,0.9500000085681677,2.279999978840351,-9999,0.92740995,4.123500053280157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.20378436805373,9.840324464572497]}"
957,1,0,40,34.9599989131093,30.669999554753304,9.52999982982874,25.479999359697104,14.669999573379755,12.309999614953995,14.19999960064888,2.9731197,2.9577178800665536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.44893003480809,10.245644320767227]}"
958,10,0,80,29.65999921783805,3.4999999050050974,13.809999629855156,32.59999888390303,5.719999883323908,2.139999942854047,-9999,6.2163024,6.294655470248884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.95477137129575,9.922520313069434]}"
959,1,0,40,18.869999639689922,30.85999933630228,10.739999689161777,45.79999919235706,9.809999853372574,13.109999751672149,28.549999326467514,5.7021785,2.304070344111856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.4039244390737,9.684556594306173]}"
960,0,0,30,40.45999903976917,15.109999790787697,31.569998905062675,39.35999880731106,1.3399999886751175,3.359999915584922,-9999,1.3224034,3.768599359275098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4630381590506,10.385242515919401]}"
961,1,0,40,24.459999453276396,14.30999981611967,17.09999968856573,35.949999298900366,11.14999970793724,8.399999679997563,1.0999999940395355,1.3212526,3.769470316008039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.7496859919313,9.834126089112075]}"
962,4,0,10,25.649999467656016,11.439999718219042,17.32999975979328,33.089999275282025,12.449999839067459,7.13999979570508,2.2599999457597733,2.7802885,3.0248877974092183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.75561487280646,9.910123562148584]}"
963,5,0,50,40.239998772740364,12.09999979659915,31.78999923542142,37.56999907642603,1.0899999514222145,2.3799999319016933,-9999,0.92740995,4.123500053280157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38057281596843,10.23836796696586]}"
964,-1,0,40,26.81999954022467,55.149998631328344,17.01999943330884,32.899999406188726,11.58999989926815,13.619999662041664,8.109999928623438,6.6892943,3.7525992979007796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.60523689424485,9.9545901687125]}"
965,4,0,10,32.059999227523804,7.829999722540379,16.229999635368586,28.23999934643507,0.3199999928474426,6.029999822378159,-9999,3.9600992,2.6703645785031536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.0434350898384,10.150243237593735]}"
966,2,0,10,37.18999908491969,26.709999285638332,15.829999608919024,27.309999354183674,1.6299999505281448,9.689999751746655,0.5399999879300594,5.052628,2.4257223904094474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.82137155160405,10.333769050139352]}"
967,6,0,10,33.91999952122569,26.43999951891601,13.36999961733818,38.059999192133546,6.209999978542328,6.6699999291449785,0.8199999742209911,2.973315,2.9576520874334746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.77663545045488,10.268551360512276]}"
968,3,0,10,14.97999957203865,22.85999965853989,9.119999723508954,50.21999874897301,10.589999688789248,5.769999846816063,2.729999929666519,1.3207828,4.462973260427775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.26432624392152,9.599396305371641]}"
969,1,0,10,25.649999467656016,11.439999718219042,17.32999975979328,33.089999275282025,12.449999839067459,7.13999979570508,2.2599999457597733,3.8219519,2.7059818041810093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.76666415080115,9.989085475622687]}"
970,4,0,50,32.899999337270856,25.269999200478196,14.499999642372131,43.24999909847975,12.519999496638775,8.899999856948853,5.369999893009663,8.009934,3.059613007572157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.66398671382626,10.133804067894346]}"
971,-3,0,40,22.619999350979924,23.44999933242798,17.99999949708581,35.82999921217561,8.349999822676182,17.289999648928642,40.22999908402562,5.8543177,2.277559807151205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.44973851856378,9.835204067453013]}"
972,1,0,10,26.40999922156334,21.289999440312386,13.889999756589532,33.75999943912029,11.899999616667628,10.369999676942825,6.009999953210354,3.37619,10.185962726905508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.66210025172961,10.025736739214764]}"
973,-1,0,40,19.29999928921461,14.049999788403511,14.469999589025974,51.27999870479107,5.159999877214432,13.969999626278877,12.889999747276306,6.686947,9.102914097229993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.85910079353704,9.579184211478953]}"
974,1,0,40,32.32999912649393,20.109999783337116,14.149999637156725,42.65999937616289,9.179999899119139,3.5999999213963747,0.7699999809265137,2.0995347,4.4046765970672315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.71141776082777,10.173150277338777]}"
975,4,0,50,40.239998772740364,12.09999979659915,31.78999923542142,37.56999907642603,1.0899999514222145,2.3799999319016933,-9999,1.8841641,3.4143829762557085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.30295837542053,10.212496486783216]}"
976,0,0,50,41.90999846160412,16.759999630972743,36.129999205470085,41.55999889224768,0.6599999889731407,2.8399999756366014,-9999,3.7653654,4.107236202936229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39539501815642,10.305472118689586]}"
977,5,0,10,29.79999929666519,8.819999765604734,12.389999736100435,42.499998547136784,2.119999948889017,7.1799998711794615,0.11999999731779099,5.950063,2.954369260996814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.02699592013897,9.54953980710301]}"
978,4,0,40,15.079999633133411,19.199999507516623,11.919999789446592,53.489998726174235,13.599999826401472,13.569999627768993,26.259999550879,3.3546634,2.83673276978385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.49231866303103,9.502917243857205]}"
979,3,0,40,36.999999321997166,32.14999927021563,9.919999614357948,21.279999485239387,19.149999568238854,11.979999713599682,0.5099999867379665,2.1003582,3.3056718052038545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.40365494448844,10.327570674678924]}"
980,7,0,80,40.45999903976917,15.109999790787697,31.569998905062675,39.35999880731106,1.3399999886751175,3.359999915584922,-9999,2.079944,4.924885392565952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47651288831241,10.364221938271001]}"
981,1,0,80,26.71999933756888,8.52999971434474,16.679999575018883,32.219999101012945,3.919999934732914,3.3999999798834324,1.4099999740719795,0.941625,4.801433128137836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.86529916899747,9.969142876315239]}"
982,1,0,40,42.48999905586243,23.359999360516667,18.159999683499336,29.00999932922423,1.9299999475479126,6.0299998465925455,2.8299998864531517,3.3793023,2.829398067497623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.08358978303852,10.44507031384176]}"
983,3,0,40,38.499999249354005,31.99999901652336,14.359999682754278,28.12999914214015,2.3499999660998583,11.209999663755298,2.0999999716877937,1.3226237,7.026529262307972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.72273653340773,10.487111469138554]}"
984,2,0,10,38.19999913871288,3.079999892041087,17.219999507069588,32.089999191462994,2.1099999602884054,3.59999986179173,-9999,3.7047918,2.737205718585328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1655161369502,9.786695042110559]}"
985,4,0,50,19.619999850168824,38.2699989695102,17.76999945193529,20.899999525398016,10.819999791681767,8.059999724850059,1.7199999168515205,2.822345,3.0098504232682344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.15356396938955,9.911471035074761]}"
986,7,0,10,40.239998772740364,12.09999979659915,31.78999923542142,37.56999907642603,1.0899999514222145,2.3799999319016933,-9999,1.3221265,3.768808864582574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3307163176998,10.255615620420954]}"
987,7,0,10,37.18999908491969,26.709999285638332,15.829999608919024,27.309999354183674,1.6299999505281448,9.689999751746655,0.5399999879300594,2.0798929,3.3154720322622353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.86233472855986,10.326762190923219]}"
988,5,0,40,31.469999404624104,32.99999877624214,7.719999846071005,13.399999797344208,3.7099998984485865,8.069999817758799,1.0899999886751175,2.100593,6.8609079621137194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.11637371662704,10.371228797487134]}"
989,3,0,40,30.259999081492424,35.899999141693115,8.319999784231186,14.059999724850059,10.699999775737524,5.749999839812517,0.9899999648332596,7.4375095,2.0360527823822365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.183747362936,10.293075367768736]}"
990,2,0,40,31.469999404624104,32.99999877624214,7.719999846071005,13.399999797344208,3.7099998984485865,8.069999817758799,1.0899999886751175,5.4573503,2.3482339194193944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.15113851812248,10.337811468917891]}"
991,3,0,10,40.279999636113644,7.8899997398257256,27.819999527186155,37.05999901331961,1.5500000044703484,1.889999933540821,0.07000000029802322,2.9720376,2.9580825891043614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.455492310664,10.116556414439252]}"
992,6,0,10,25.759999526664615,40.10999936424196,19.29999953508377,32.96999922208488,10.069999719038606,19.01999941468239,21.5699992030859,1.8543341,3.4303529125286274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.37697498055007,9.977766703042782]}"
993,5,0,10,32.899999337270856,25.269999200478196,14.499999642372131,43.24999909847975,12.519999496638775,8.899999856948853,5.369999893009663,2.935157,2.9705915356764065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.65697985461014,10.199830241277127]}"
994,6,0,40,25.649999467656016,11.439999718219042,17.32999975979328,33.089999275282025,12.449999839067459,7.13999979570508,2.2599999457597733,7.710962,1.9995218359717224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.71923310379964,9.93195262355269]}"
995,-3,0,40,23.11999942548573,8.829999754205346,13.9999996162951,45.259998708963394,2.769999947398901,10.979999855160713,0.25999999791383743,6.464861,2.1775898961296303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.94884249042059,9.520434391897538]}"
996,-14,0,40,22.459999460726976,34.53999945521355,19.829999342560768,32.20999923534691,7.279999848455191,7.829999811947346,3.679999951273203,4.1903973,4.559557222291679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.27456703816046,9.879131684846463]}"
997,1,0,10,41.41999903321266,11.709999782964587,31.91999926418066,38.27999933809042,2.3899999409914017,1.8099999129772186,0.07000000029802322,2.0797775,6.841888088213377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42800386296994,10.241062912818215]}"
998,3,0,10,24.06999957561493,15.629999611526728,13.32999961823225,31.48999895900488,8.549999801442027,4.509999895468354,2.1499999538064003,1.3216406,3.7691765743792653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.72623996301576,10.023580782532882]}"
999,4,0,10,41.41999903321266,11.709999782964587,31.91999926418066,38.27999933809042,2.3899999409914017,1.8099999129772186,0.07000000029802322,2.1000843,3.998949537954957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40428833946919,10.276366703484115]}"
1000,4,0,40,32.899999337270856,25.269999200478196,14.499999642372131,43.24999909847975,12.519999496638775,8.899999856948853,5.369999893009663,6.217122,2.910132314819317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6505119845645,10.132456594968168]}"
1001,3,0,40,33.55999891459942,27.909999400377274,9.949999690055847,15.189999857917428,4.1999998688697815,4.439999872818589,0.08999999612569809,2.9743142,2.9573154796803793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.26190079265439,10.385781505089874]}"
1002,0,0,40,23.119999434798956,11.7199997138232,12.149999657645822,38.82999880425632,2.9999999664723873,8.279999930411577,2.289999946951866,3.3555424,3.9350824548740837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.712765233754,9.785347569184381]}"
1003,8,0,40,35.439999321475625,34.999999053776264,9.829999782145023,18.469999322667718,9.609999809414148,5.869999825954437,0.11999999731779099,9.292618,2.908797412070805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.3678121646521,10.431326089994734]}"
1004,-1,0,10,29.589999379590154,2.7099999487400055,15.109999436885118,34.599999068304896,5.489999815821648,4.459999928250909,-9999,1.321577,3.769224758340289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.0369672197927,9.992858399815994]}"
1005,3,0,30,9.859999695792794,45.28999908640981,15.059999654069543,34.149999391287565,15.659999463707209,1.929999953135848,0.35999999940395355,4.1523566,2.622798884995841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.06840368045505,9.570829879336642]}"
1006,-1,0,10,40.279999636113644,7.8899997398257256,27.819999527186155,37.05999901331961,1.5500000044703484,1.889999933540821,0.07000000029802322,2.6423683,6.63119095821729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44093960306128,10.141888905451424]}"
1007,7,0,10,36.199999272823334,6.459999844431877,23.529999682679772,34.68999905139208,0.03999999910593033,1.7799999713897705,-9999,2.07968,3.31557449226772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2929870757668,10.168299374804533]}"
1008,1,0,10,25.649999467656016,11.439999718219042,17.32999975979328,33.089999275282025,12.449999839067459,7.13999979570508,2.2599999457597733,2.098488,3.3065633979404585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.79846451185898,9.973185295093778]}"
1009,2,0,80,19.619999850168824,38.2699989695102,17.76999945193529,20.899999525398016,10.819999791681767,8.059999724850059,1.7199999168515205,4.9926567,2.4377241180201357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.12796198379215,9.97345478967901]}"
1010,1,0,40,29.65999921783805,3.4999999050050974,13.809999629855156,32.59999888390303,5.719999883323908,2.139999942854047,-9999,0.94154245,4.108373637388234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.96635963846091,9.940576450280233]}"
1011,0,0,40,33.55999891459942,27.909999400377274,9.949999690055847,15.189999857917428,4.1999998688697815,4.439999872818589,0.08999999612569809,2.6434329,3.0754395328981077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.29262317537126,10.39305785889124]}"
1012,-4,0,40,38.19999913871288,3.079999892041087,17.219999507069588,32.089999191462994,2.1099999602884054,3.59999986179173,-9999,0.94089913,4.1090572481980505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11161721990305,9.71447049326735]}"
1013,6,0,10,33.55999891459942,27.909999400377274,9.949999690055847,15.189999857917428,4.1999998688697815,4.439999872818589,0.08999999612569809,2.1004956,3.3056063650705387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.29747407790552,10.353172660276336]}"
1014,-1,0,80,14.97999957203865,22.85999965853989,9.119999723508954,50.21999874897301,10.589999688789248,5.769999846816063,2.729999929666519,2.078927,5.107696384471284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.20934934853341,9.586191070695087]}"
1015,5,0,10,39.10999920591712,24.389999199658632,16.82999949529767,29.129999393597245,1.8699999004602432,7.489999823272228,1.8699999302625656,2.9746244,2.9572110104273506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.98549375401268,10.421893779511478]}"
1016,4,0,10,35.73999913036823,6.599999755620956,11.929999750107527,48.8799988925457,0.3299999926239252,0.589999983087182,0.4099999815225601,0.92740995,4.123500053280157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46142119153916,9.641706955253674]}"
1017,7,0,10,34.71999943628907,41.259998774155974,11.109999746084213,36.9399987179786,12.579999657347798,11.699999652802944,1.7899999432265759,0.92740995,5.222112341948267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.58340783284075,10.481721577433838]}"
1018,-2,0,10,23.119999434798956,11.7199997138232,12.149999657645822,38.82999880425632,2.9999999664723873,8.279999930411577,2.289999946951866,0.92740995,4.123500053280157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.7677421291421,9.761901540268866]}"
1019,4,0,10,39.569999132305384,13.12999982200563,24.13999937288463,39.819999039173126,0.29999998956918716,2.909999907016754,-9999,0.94230634,5.206174787894148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23019483740683,10.202255692544256]}"
1020,6,0,10,18.889999428763986,17.199999678879976,11.689999731257558,51.03999872505665,10.78999981470406,13.809999879449606,25.229999132454395,0.92740995,5.732937965714258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.54999050427153,9.629579698918057]}"
1021,2,0,40,25.599999602884054,39.499999195337296,11.689999591559172,18.479999609291553,10.069999815896153,7.77999983727932,2.2799999862909317,3.3566637,2.8361352982208974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.18293887918026,10.13299558413864]}"
1022,2,0,10,38.579998852685094,15.289999701082706,16.829999655485153,33.699999349191785,1.3900000043213367,4.489999871701002,0.04999999701976776,3.3782725,3.522850718900701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.07739140757809,10.30843655912718]}"
1023,2,0,10,33.7399992197752,16.069999754428864,14.279999807476997,31.229999095201492,0.2199999988079071,4.739999882876873,0.14000000059604645,5.274605,2.382493491529124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.97660043269985,10.268551360512276]}"
1024,5,0,10,13.179999629035592,35.18999928236008,21.659999206662178,36.41999904811382,13.789999762549996,0.6099999826401472,0.8999999612569809,1.8543341,3.4303529125286274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.06058833748318,9.691563453522306]}"
